Name,Project,Arrangement,Organization,Theme,Year,Periodicity,Requested,Delivered,Established
Stichting Doras,Fietsproject voor vrouwen uit de Kleine Wereld,Subsidieregeling bewonersinitiatieven Stadsdeel Noord,stadsdeel Noord,Welzijn en Zorg,2017,Eenmalig,€ 3.550,€ 1.640,€ 1.640
Stichting Doras,Dam tot Damloop,Subsidieregeling bewonersinitiatieven Stadsdeel Noord,stadsdeel Noord,Welzijn en Zorg,2017,Eenmalig,€ 5.000,€ 5.000,€ 5.000
Stichting Doras,Ontmoetingscentrum Amsterdam-Noord voor nieuwkomers en bewoners,Subsidieregeling bewonersinitiatieven Stadsdeel Noord,stadsdeel Noord,Welzijn en Zorg,2017,Eenmalig,€ 4.340,€ 3.160,€ 3.160
Stichting Doras,Basiskennis Boekhouden voor beginners en gevorderden,Subsidieregeling bewonersinitiatieven Stadsdeel Noord,stadsdeel Noord,Welzijn en Zorg,2017,Eenmalig,€ 2.023,€ 0,€ 0
Stichting Doras,Buurtgesprekken,Subsidieregeling bewonersinitiatieven Stadsdeel Noord,stadsdeel Noord,Welzijn en Zorg,2017,Eenmalig,€ 1.045,€ 795,€ 795
Stichting Doras,Breedhuis Musical voor kinderen,Subsidieregeling bewonersinitiatieven Stadsdeel Noord,stadsdeel Noord,Welzijn en Zorg,2017,Eenmalig,€ 2.220,€ 0,€ 0
Stichting Doras,Vinden en verbinden armoedebestrijding Amsterdam Noord 2017,Basisvoorziening maatschappelijke dienstverlening (SD Noord),stadsdeel Noord,Welzijn en Zorg,2017,Eenmalig,€ 46.964,€ 46.964,
Stichting Doras,Vinden en verbinden armooedebestrijding,Basisvoorziening maatschappelijke dienstverlening (SD Noord),stadsdeel Noord,Welzijn en Zorg,2017,Eenmalig,€ 34.586,€ 34.586,
Stichting Dorpsraad Sloten- Oud Osdorp,Dorpsraad Sloten en oud Osdorp,Begrotingspost Subsidie SD Nieuw-West (Organisatiespecifiek),stadsdeel Nieuw-West,Algemeen,2017,Periodiek,€ 47.648,€ 39.198,
Stichting Draaiorgel Festival Amsterdam,Draaiorgelfestival,Gebiedsgebonden Kunst en cultuuractiviteiten Stadsdeel Centrum,stadsdeel Centrum,Cultuur,2017,Eenmalig,€ 3.000,€ 0,€ 0
Stichting Drijvende Krachten/Varend Inburgeren,pilotplan vergroten gebruik stadspas door specifieke doelgr. van Drijvende Krachten,Subsidieregeling maatschappelijk initiatief stadsdeel West,stadsdeel West,Welzijn en Zorg,2017,Eenmalig,€ 4.530,€ 4.530,€ 4.530
Stichting Drijvende Krachten/Varend Inburgeren,zwemmen voor geisoleerde allochtone vrouwen in West a,Subsidieregeling maatschappelijk initiatief stadsdeel West,stadsdeel West,Welzijn en Zorg,2017,Eenmalig,€ 7.005,€ 7.005,
Stichting Drijvende Krachten/Varend Inburgeren,vervolg zwem- en fietslessen georganiseerd door bewoners met ondersteuning van Drijvende Krachten,Subsidieregeling maatschappelijk initiatief stadsdeel West,stadsdeel West,Welzijn en Zorg,2017,Eenmalig,€ 8.050,€ 8.050,
Stichting Drijvende Krachten/Varend Inburgeren,vervolg pilotplan vergroten gebruik stadspas in het kader van armoedebestrijding,Subsidieregeling maatschappelijk initiatief stadsdeel West,stadsdeel West,Welzijn en Zorg,2017,Eenmalig,€ 10.800,€ 0,€ 0
Stichting Dutch Gospel Arts Institute,stimulering buitenschoolse cultuureducatie,Subsidieregeling stimulering buitenschoolse cultuurecucatie in het kader van het aanvalsplan armoede,Kunst en Cultuur,Cultuur,2017,Eenmalig,€ 50.000,€ 50.000,
Stichting Dutch National Portrait Gallery,Tentoonstelling Amsterdam Ode aan een burgermeester,Gebiedsgebonden Kunst en cultuuractiviteiten Stadsdeel Centrum,stadsdeel Centrum,Cultuur,2017,Eenmalig,€ 15.000,€ 15.000,
Stichting DW-RS Producties,Petit Socco 2017,Gebiedsgebonden Kunst en cultuuractiviteiten Stadsdeel West,stadsdeel West,Cultuur,2017,Eenmalig,€ 12.500,€ 12.500,
Stichting Dwars door Oost,voor het maken en verspreiden van buurtkrant Dwars door de buurt,"Basisvoorziening activering, participatie en sociale accommodaties (SD Oost)",stadsdeel Oost,Welzijn en Zorg,2017,Periodiek,€ 22.515,€ 20.015,
Stichting Dynamo Het Pedagogium,"Speelotheken, taalotheken, spelinlopen",Basisvoorziening versterken pedagogische dragende samenleving en (talent)ontwikkeling bij jeugdigen,stadsdeel Centrum,Jeugd,2017,Periodiek,€ 50.953,€ 50.953,
Stichting Dynamo Het Pedagogium,speelotheken/taalotheken en spelinlopen,Basisvoorziening versterken pedagogische dragende samenleving en (talent)ontwikkeling bij jeugdigen,stadsdeel West,Jeugd,2017,Periodiek,€ 61.145,€ 60.445,
Stichting Dynamo Peuterspeelzalen,Peuterspeelzaal met VVE,Subsidieregeling voorschoolse educatie en peuterspeelzaalwerk 2016,"Onderwijs, Jeugd en Zorg",Onderwijs,2017,Eenmalig,€ 7.337.093,€ 7.219.908,
Stichting Dynamo Projecten,Individuele kindplaatsen,Subsidieregeling individuele voorschoolplaatsen kindercentra,"Onderwijs, Jeugd en Zorg",Onderwijs,2017,Eenmalig,€ 94.378,€ 94.378,
Stichting Dynamo Projecten,KDV met VVE,Subsidieregeling voorschoolse educatie en peuterspeelzaalwerk 2016,"Onderwijs, Jeugd en Zorg",Onderwijs,2017,Eenmalig,€ 124.815,€ 124.815,
Stichting Dynamo Welzijn,Amsteldorp Actief 2017,"Basisvoorziening activering, participatie en sociale accommodaties (SD Oost)",stadsdeel Oost,Welzijn en Zorg,2017,Periodiek,€ 27.865,€ 27.865,
Stichting Dynamo Welzijn,Mantelzorgcoaches Zuid,Basisvoorziening mantelzorgondersteuning (SD Zuid),stadsdeel Zuid,Welzijn en Zorg,2017,Eenmalig,€ 25.000,€ 25.000,
Stichting Dynamo Welzijn,Grip op je geld 2017,Eenmalige Initiatieven Participatie,Participatie,Algemeen,2017,Eenmalig,€ 40.000,€ 38.357,
Stichting Dynamo Welzijn,Mantelzorgnetwerk Menno,Basisvoorziening mantelzorgondersteuning (SD Zuid),stadsdeel Zuid,Welzijn en Zorg,2017,Eenmalig,€ 22.246,€ 0,€ 0
Stichting Dynamo Welzijn,LVB in de wijk,"Basisvoorziening activering, participatie en sociale accommodaties (SD Zuid)",stadsdeel Zuid,Welzijn en Zorg,2017,Eenmalig,€ 30.000,€ 30.000,
Stichting Dynamo Welzijn,Welzijn op Recept 2016- 2017,Eenmalige Initiatieven OJZ,"Onderwijs, Jeugd en Zorg",Algemeen,2017,Eenmalig,€ 35.596,€ 35.596,
Stichting Dynamo Welzijn,Welzijn op Recept Oud Oost en Watergraafsmeer,Eenmalige Initiatieven OJZ,"Onderwijs, Jeugd en Zorg",Algemeen,2017,Eenmalig,€ 74.192,€ 0,€ 0
Stichting Dynamo Welzijn,Preventiewerk huiselijk geweld 2017,Eenmalige Initiatieven OJZ,"Onderwijs, Jeugd en Zorg",Algemeen,2017,Eenmalig,€ 68.033,€ 68.033,
Stichting Dynamo Welzijn,"versterken ped. dragende samenleving, versterken vrijw. inzet, activ.&part.,",Basisvoorziening versterken pedagogische dragende samenleving en (talent)ontwikkeling bij jeugdigen,stadsdeel Zuid,Jeugd,2017,Periodiek,€ 370.188,€ 370.188,
Stichting Dynamo Welzijn,BUUV,Basisvoorziening versterken vrijwillige inzet en informele netwerken (SD Zuid),stadsdeel Zuid,Welzijn en Zorg,2017,Periodiek,€ 68.374,€ 68.374,
Stichting Dynamo Welzijn,"versterken ped. dragende samenleving, versterken vrijw. inzet, activ.&part., mantelzorg",Basisvoorziening mantelzorgondersteuning (SD Zuid),stadsdeel Zuid,Welzijn en Zorg,2017,Periodiek,€ 57.000,€ 57.000,
Stichting Dynamo Welzijn,subsidieaanvraag basisvoorzieningen 2017 stadsdeel Oost,Begrotingspost Subsidies SD Oost (Organisatiespecifiek),stadsdeel Oost,Algemeen,2017,Periodiek,€ 5.294.294,€ 5.290.670,
Stichting Dynamo Welzijn,Zorg 2017,Begrotingspost Subsidie OJZ (Organisatiespecifiek),"Onderwijs, Jeugd en Zorg",Algemeen,2017,Periodiek,€ 1.539.562,€ 1.539.562,
Stichting Dynamo Welzijn,Schuldhulpverlening/raadslieden,Begrotingspost Subsidie Participatie (Organisatiespecifiek),Participatie,Algemeen,2017,Periodiek,€ 1.293.198,€ 1.280.385,
Stichting Dynamo Welzijn,Basisvoorzieningen Zuid 2017,"Basisvoorziening activering, participatie en sociale accommodaties (SD Zuid)",stadsdeel Zuid,Welzijn en Zorg,2017,Periodiek,€ 598.000,€ 529.939,
Stichting Dynamo Welzijn,Sport,Begrotingspost Subsidie SD Zuid (Organisatiespecifiek),stadsdeel Zuid,Algemeen,2017,Periodiek,€ 241.816,€ 241.816,
Stichting Dynamo Welzijn,Welzijn aan Huis,"Basisvoorziening activering, participatie en sociale accommodaties (SD Zuid)",stadsdeel Zuid,Welzijn en Zorg,2017,Eenmalig,€ 15.000,€ 15.000,
Stichting Dynamo Welzijn,Muziekpleinen 2017-2018,Subsidieregeling stimulering buitenschoolse cultuurecucatie in het kader van het aanvalsplan armoede,Kunst en Cultuur,Cultuur,2017,Eenmalig,€ 53.334,€ 50.000,
Stichting Dynamo Welzijn,Mantelzorgondersteuning Menno,Basisvoorziening mantelzorgondersteuning (SD Zuid),stadsdeel Zuid,Welzijn en Zorg,2017,Eenmalig,€ 45.000,€ 45.000,
Stichting Dynamo Welzijn,Oost Actief 4,"Basisvoorziening activering, participatie en sociale accommodaties (SD Oost)",stadsdeel Oost,Welzijn en Zorg,2017,Eenmalig,€ 152.137,€ 152.137,
Stichting Dynamo Welzijn,Oost Actief Somalische groep,"Basisvoorziening activering, participatie en sociale accommodaties (SD Oost)",stadsdeel Oost,Welzijn en Zorg,2017,Eenmalig,€ 17.395,€ 17.395,
Stichting Dynamo Welzijn,Walborg en Marius verlenging,Eenmalige Initiatieven SD Zuid,stadsdeel Zuid,Algemeen,2017,Eenmalig,€ 21.967,€ 20.634,
Stichting Dynamo Welzijn,Bewonersinitiatief Buitenveldert,Subsidieregeling bewonersinitiatieven Stadsdeel Zuid,stadsdeel Zuid,Welzijn en Zorg,2017,Eenmalig,€ 2.624,€ 2.519,€ 2.519
Stichting Educatieve tochten Groot Amsterdam,Belevingstochten door landelijk Noord en waterland,Eenmalige Initiatieven SD Noord,stadsdeel Noord,Algemeen,2017,Eenmalig,€ 12.813,€ 12.813,
Stichting EDUZA,Taal en Ouderbetrokkenheid - participatie  TOB Lukasschool,Subsidieregeling Taal en Ouderbetrokkenheid,Participatie,Participatie,2017,Eenmalig,€ 37.600,€ 37.600,
Stichting EDUZA,Taal en Ouderbetrokkenheid - participatie TOB Vier Windstreken,Subsidieregeling Taal en Ouderbetrokkenheid,Participatie,Participatie,2017,Eenmalig,€ 37.600,€ 37.600,
Stichting EDUZA,Taal en Ouderbetrokkenheid - Johannesschool,Subsidieregeling Taal en Ouderbetrokkenheid,Participatie,Participatie,2017,Eenmalig,€ 37.600,€ 37.600,
Stichting EDUZA,Taal en Ouderbetrokkenheid - Hasselbraamschool,Subsidieregeling Taal en Ouderbetrokkenheid,Participatie,Participatie,2017,Eenmalig,€ 26.400,€ 26.400,
Stichting EDUZA,Taal en Ouderbetrokkenheid - Professor Dumontschool,Subsidieregeling Taal en Ouderbetrokkenheid,Participatie,Participatie,2017,Eenmalig,€ 37.600,€ 37.600,
Stichting EDUZA,Taal en Ouderbetrokkenheid - de Vlinderboomschool,Subsidieregeling Taal en Ouderbetrokkenheid,Participatie,Participatie,2017,Eenmalig,€ 37.600,€ 37.600,
Stichting EDUZA,Taal en Ouderbetrokkenheid -As Siddieq Noord,Subsidieregeling Taal en Ouderbetrokkenheid,Participatie,Participatie,2017,Eenmalig,€ 37.600,€ 37.600,
Stichting EDUZA,Taal en Ouderbetrokkenheid - As siddieq Zeeburg,Subsidieregeling Taal en Ouderbetrokkenheid,Participatie,Participatie,2017,Eenmalig,€ 37.600,€ 37.600,
Stichting Eigen Kracht Centrale,Eigen Kracht-conferenties,"Basisvoorziening activering, participatie en sociale accommodaties (SD Centrum)",stadsdeel Centrum,Welzijn en Zorg,2017,Eenmalig,€ 19.715,€ 0,€ 0
Stichting Eigen Kracht Centrale,Eigen Kracht-conferenties,"Basisvoorziening activering, participatie en sociale accommodaties (SD Zuidoost)",stadsdeel Zuidoost,Welzijn en Zorg,2017,Eenmalig,€ 19.715,€ 0,€ 0
Stichting Eigen Kracht Centrale,Eigen Kracht-conferenties,"Basisvoorziening activering, participatie en sociale accommodaties (SD Noord)",stadsdeel Noord,Welzijn en Zorg,2017,Eenmalig,€ 19.715,€ 0,€ 0
Stichting Eigen Kracht Centrale,Eigen Kracht-conferenties,"Basisvoorziening activering, participatie en sociale accommodaties (SD Zuid)",stadsdeel Zuid,Welzijn en Zorg,2017,Eenmalig,€ 19.715,€ 0,€ 0
Stichting Eigen Kracht Centrale,Eigen Kracht-conferenties,Basisvoorziening versterken vrijwillige inzet en informele netwerken (SD Nieuw-West),stadsdeel Nieuw-West,Welzijn en Zorg,2017,Eenmalig,€ 36.615,€ 36.615,
stichting eigen krachtvoer,Eigen Krachtvoer,"Basisvoorziening activering, participatie en sociale accommodaties (SD West)",stadsdeel West,Welzijn en Zorg,2017,Eenmalig,€ 3.000,€ 3.000,€ 3.000
stichting eigen krachtvoer,Restaurant Eigen Krachtvoer,Subsidieregeling bewonersinitiatieven Stadsdeel Zuid,stadsdeel Zuid,Welzijn en Zorg,2017,Eenmalig,€ 2.500,€ 2.500,€ 2.500
Stichting Eigenwijks,Pink Nieuw-West,Eenmalige Initiatieven SD Nieuw-West,stadsdeel Nieuw-West,Algemeen,2017,Eenmalig,€ 3.378,€ 3.378,€ 3.378
Stichting Eigenwijks,Rembrandtparkfestival,Gebiedsgebonden Kunst en cultuuractiviteiten Stadsdeel West,stadsdeel West,Cultuur,2017,Eenmalig,€ 10.000,€ 10.000,
Stichting Eigenwijks,Rembrandtparkfestival,"Gebiedsgebonden Kunst en cultuuractiviteiten, eenmalige initiatieven Sd Nieuw West",stadsdeel Nieuw-West,Cultuur,2017,Eenmalig,€ 10.000,€ 0,€ 0
Stichting Eigenwijks,Opstarten Buurthuiskamer Louis Couperus 13,"Basisvoorziening activering, participatie en sociale accommodaties (SD Nieuw-West)",stadsdeel Nieuw-West,Welzijn en Zorg,2017,Eenmalig,€ 7.106,€ 7.106,
Stichting Eigenwijks,Buurtpanels Geuzenveld en Slotermeer,Eenmalige Initiatieven SD Nieuw-West,stadsdeel Nieuw-West,Algemeen,2017,Eenmalig,€ 15.300,€ 15.300,
Stichting Eigenwijks,Buurthuiskamers Geuzenveld en Slotermeer,Basisvoorziening versterken vrijwillige inzet en informele netwerken (SD Nieuw-West),stadsdeel Nieuw-West,Welzijn en Zorg,2017,Eenmalig,€ 29.240,€ 29.240,
Stichting Eigenwijks,Accommodatiebeheer en balie Pluspunt en de Honingraat,Begrotingspost Subsidie SD Nieuw-West (Organisatiespecifiek),stadsdeel Nieuw-West,Algemeen,2017,Periodiek,€ 292.219,€ 292.219,
Stichting Eigenwijks,Huizen van de Wijk ECI en Bewonersinitiatieven,"Basisvoorziening activering, participatie en sociale accommodaties (SD Nieuw-West)",stadsdeel Nieuw-West,Welzijn en Zorg,2017,Periodiek,€ 3.098.344,€ 3.078.344,
Stichting Eigenwijks,DigiWijks 2017,"Basisvoorziening activering, participatie en sociale accommodaties (SD Nieuw-West)",stadsdeel Nieuw-West,Welzijn en Zorg,2017,Periodiek,€ 55.000,€ 55.000,
Stichting Eigenwijks,Gezond Leven in Nieuw-West,"Basisvoorziening activering, participatie en sociale accommodaties (SD Nieuw-West)",stadsdeel Nieuw-West,Welzijn en Zorg,2017,Periodiek,€ 96.000,€ 65.000,
Stichting Eigenwijks,Eenzaamheidsbestrijding,"Basisvoorziening activering, participatie en sociale accommodaties (SD Nieuw-West)",stadsdeel Nieuw-West,Welzijn en Zorg,2017,Periodiek,€ 77.250,€ 0,€ 0
Stichting El Fanaar,Stichting El Fanaar,"Basisvoorziening activering, participatie en sociale accommodaties (SD Oost)",stadsdeel Oost,Welzijn en Zorg,2017,Periodiek,€ 9.300,€ 5.418,
Stichting El Itihaad Chora (Marokkaanse Werkgroep Transvaal),diverse activiteiten Transvaalbuurt 2017,Basisvoorziening versterken vrijwillige inzet en informele netwerken (SD Oost),stadsdeel Oost,Welzijn en Zorg,2017,Eenmalig,€ 2.550,€ 2.550,€ 2.550
Stichting Elance,Strong Girls Young 2016-2017,Basisvoorziening versterken pedagogische dragende samenleving en (talent)ontwikkeling bij jeugdigen,stadsdeel West,Jeugd,2017,Periodiek,€ 30.000,€ 30.000,
Stichting Elance,Strong Girls Young,Eenmalige Initiatieven SD Nieuw-West,stadsdeel Nieuw-West,Algemeen,2017,Eenmalig,€ 30.000,€ 0,€ 0
Stichting Elance,SG Traineeship,Subsidieregeling Aanpak Jeugdwerkloosheid 2016 - 2018,Werk,Werk,2017,Eenmalig,€ 18.000,€ 18.000,
Stichting Elance,Strong Girls Young,Basisvoorziening versterken pedagogische dragende samenleving en (talent)ontwikkeling bij jeugdigen,stadsdeel Nieuw-West,Jeugd,2017,Eenmalig,€ 24.000,€ 24.000,
Stichting Elance,Strong Girls Young,Basisvoorziening versterken pedagogische dragende samenleving en (talent)ontwikkeling bij jeugdigen,stadsdeel Noord,Jeugd,2017,Eenmalig,€ 15.000,€ 15.000,
Stichting Elythé bij Petra,de buurtwinkel Elythé bij Petra,Subsidieregeling maatschappelijk initiatief stadsdeel Noord,stadsdeel Noord,Welzijn en Zorg,2017,Eenmalig,€ 5.000,€ 3.200,€ 3.200
Stichting Elythé bij Petra,buurtwinkel Elythe bij Petra,Subsidieregeling maatschappelijk initiatief stadsdeel Noord,stadsdeel Noord,Welzijn en Zorg,2017,Eenmalig,€ 2.230,€ 2.230,€ 2.230
Stichting Emil Blaauw Proceskostenfonds,Emil Blaauw Proceskostenfonds,Begrotingspost Subsidie Wonen (Organisatiespecifiek),Wonen,Algemeen,2017,Periodiek,€ 135.412,€ 135.412,
Stichting Enactus Vrije Universiteit Amsterdam,Enactus VU Evenement,Subsidieregeling Burgerschap en Diversiteit,"Onderwijs, Jeugd en Zorg",Participatie,2017,Eenmalig,€ 4.999,€ 4.999,€ 4.999
Stichting Eritrea Ade,Talentendag project voor vrouwen aanvulling voor  een vorige project. Het is een 2 dagdeel project,Subsidieregeling Burgerschap en Diversiteit,"Onderwijs, Jeugd en Zorg",Participatie,2017,Eenmalig,€ 1.570,€ 1.570,€ 1.570
Stichting Eritrea Ade,Spreekuur voor Eritrese Vluchtelingen Vrouwen 2017,Subsidieregeling Burgerschap en Diversiteit,"Onderwijs, Jeugd en Zorg",Participatie,2017,Eenmalig,€ 4.940,€ 4.000,€ 4.000
Stichting Eternity Percussion,kunsteducatie naschoolse activiteiten,Gebiedsgebonden Kunst en cultuuractiviteiten Stadsdeel Zuidoost,stadsdeel Zuidoost,Cultuur,2017,Periodiek,€ 12.493,€ 12.493,
Stichting Evean Zorg,Kracht van herinnering,Basisvoorziening mantelzorgondersteuning (SD Noord),stadsdeel Noord,Welzijn en Zorg,2017,Eenmalig,€ 4.935,€ 4.935,
Stichting evenementen in de Vlugt,Het SUQ ArtFest 2017 Kunst&Cultuurfestival,"Gebiedsgebonden Kunst en cultuuractiviteiten, eenmalige initiatieven Sd Nieuw West",stadsdeel Nieuw-West,Cultuur,2017,Eenmalig,€ 5.000,€ 5.000,€ 5.000
Stichting Experimentele Werkplaats,Activiteiten voor de EWP 2017,Eenmalige Initiatieven OJZ,"Onderwijs, Jeugd en Zorg",Algemeen,2017,Eenmalig,€ 65.650,€ 65.650,
Stichting Expertisebureau Online Kindermisbruik,Preventie seksueel misbruik kinderen,Begrotingspost Subsidie Bestuur & Organisatie (Organisatiespecifiek),Bestuur en Organisatie,Algemeen,2017,Periodiek,€ 15.000,€ 15.000,
Stichting Exploitatie Olympisch Stadion Amsterdam,Nationale Sportherdenking Olympisch Stadion,Subsidieregeling bewonersinitiatieven Stadsdeel Zuid,stadsdeel Zuid,Welzijn en Zorg,2017,Eenmalig,€ 3.000,€ 3.000,€ 3.000
Stichting Exploitatie Olympisch Stadion Amsterdam,"huisvesting Phanos, faciliteren sportschooldagen",Begrotingspost Subsidie Sport en Bos (Organisatiespecifiek),Sport en Bos,Algemeen,2017,Periodiek,€ 400.000,€ 400.000,
Stichting Exploitatie Olympisch Stadion Amsterdam,Nationale Sportherdenking Olympisch Stadion,Eenmalige Initiatieven Sport en Bos,Sport en Bos,Algemeen,2017,Eenmalig,€ 2.000,€ 2.000,€ 2.000
Stichting f6,Political Catwalk 2017. Cult-educatief jongeren project,Gebiedsgebonden Kunst en cultuuractiviteiten Stadsdeel West,stadsdeel West,Cultuur,2017,Eenmalig,€ 5.000,€ 5.000,€ 5.000
Stichting FairWork,"Empowerment van migranten door migrantenvrijwilligers, ter preventie van arbeidsuitbuiting",Subsidieregeling Burgerschap en Diversiteit,"Onderwijs, Jeugd en Zorg",Participatie,2017,Eenmalig,€ 50.000,€ 0,€ 0
Stichting FairWork,Empowerment van statushouders op het gebied van arbeidsrechten,Subsidieregeling Programma Aanpak Statushouders 2016-2018,Werk,Werk,2017,Eenmalig,€ 25.000,€ 0,€ 0
stichting Feest der Poëzie,Het Festijn van Tachtig,"Gebiedsgebonden Kunst en cultuuractiviteiten, Kunst en Cultuur projecten en culturele festivals Sd O",stadsdeel Oost,Cultuur,2017,Eenmalig,€ 3.500,€ 3.500,€ 3.500
Stichting Film Instituut Nederland,"Filmclub Noord, zeven exclusieve filmvoorstellingen met inleiding(en) voor bewoners van Noord","Gebiedsgebonden Kunst en cultuuractiviteiten, eenmalige kunstinitiatieven Sd Noord",stadsdeel Noord,Cultuur,2017,Eenmalig,€ 6.970,€ 0,€ 0
Stichting Film Instituut Nederland,"Filmclub Noord, 4 filmevenementen met en voor Noorderlingen","Gebiedsgebonden Kunst en cultuuractiviteiten, eenmalige kunstinitiatieven Sd Noord",stadsdeel Noord,Cultuur,2017,Eenmalig,€ 3.000,€ 3.000,€ 3.000
Stichting Filmhuis Cavia,Periodieke subsidie Filmhuis Cavia 2017,Gebiedsgebonden Kunst en cultuuractiviteiten Stadsdeel West,stadsdeel West,Cultuur,2017,Periodiek,€ 10.000,€ 10.000,
Stichting Filmtrips,180 Amsterdammers en ik (LHBTI),Eenmalige Initiatieven SD Nieuw-West,stadsdeel Nieuw-West,Algemeen,2017,Eenmalig,€ 6.706,€ 6.706,
Stichting FlexBieb IJburg,aanvraag 2017 FlexBieb IJburg,"Basisvoorziening activering, participatie en sociale accommodaties (SD Oost)",stadsdeel Oost,Welzijn en Zorg,2017,Eenmalig,€ 23.300,€ 23.300,
Stichting Fotografie Museum Amsterdam,Foam & Galerie Mercatorplein,Gebiedsgebonden Kunst en cultuuractiviteiten Stadsdeel West,stadsdeel West,Cultuur,2017,Eenmalig,€ 25.000,€ 25.000,
